Survey_ID,Site,Date_mm/dd/yy,Depth,Time,Duration,Visbility_m,Researcher,GrowthForm,0-20,20-40,40-60,60-80,80+,Bleaching,Site_Type
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Sub Massive,18,10,2,2,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Arborescent,1,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Caespitose,3,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Corymbose,8,3,1,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Solitary,6,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Tabular,0,0,0,0,1,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Foliose,18,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Laminar,0,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR2.3,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Encrusting,33,18,7,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Massive,1,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Sub Massive,16,8,8,1,1,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Arborescent,1,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Caespitose,6,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Corymbose,5,2,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Solitary,5,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Tabular,0,0,1,0,2,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Foliose,11,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Laminar,0,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR2.4,Green Rock Wall,9/12/2020,10,14:00,50,12,GlobalReef,Encrusting,47,20,2,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Massive,0,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Sub Massive,3,3,1,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Caespitose,5,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Solitary,3,1,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Foliose,8,4,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Laminar,1,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR3,Green Rock Wall,09/27/2023,11,8:00,35,12,GlobalReef,Encrusting,23,8,1,1,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Massive,1,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Sub Massive,14,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Caespitose,16,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Solitary,4,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Foliose,8,1,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Laminar,0,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR4,Green Rock Wall,09/27/2023,13,8:00,35,12,GlobalReef,Encrusting,6,2,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Massive,0,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Sub Massive,2,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Caespitose,4,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Corymbose,2,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Solitary,11,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Foliose,7,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Laminar,0,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR5,Green Rock Wall,10/04/2023,11,8:00,30,12,GlobalReef,Encrusting,72,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Massive,0,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Sub Massive,2,1,0,1,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Arborescent,1,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Caespitose,12,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Solitary,20,1,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Tabular,0,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Foliose,1,1,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Laminar,0,0,1,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR6,Green Rock Wall,10/04/2023,13,8:00,30,12,GlobalReef,Encrusting,62,15,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Massive,0,0,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Sub Massive,1.5,1,2.5,1,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Arborescent,0,0.5,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Caespitose,6,0,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Corymbose,0,0.5,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Solitary,1.5,0.5,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Tabular,0,0,0,0.5,1,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Foliose,4,1.5,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Laminar,0,0,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR7,Green Rock Wall,02/03/2024,13,8:00,30,12,GlobalReef,Encrusting,6,1.5,0,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Massive,1,1.5,2,1.5,2.5,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Sub Massive,1,4,2,5,3,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Arborescent,0.5,0.5,0.5,0,0.5,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Caespitose,3.5,0.5,0,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Corymbose,0,0.5,0,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Solitary,4.5,1.5,0.5,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Tabular,0.5,1,0,0,0.5,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Foliose,0,0,0.5,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Laminar,0,0,0.5,0.5,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR8,Green Rock Wall,03/24/2024,13.8,8:00,30,12,GlobalReef,Encrusting,15.5,8.5,4,3,6.5,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Massive,0,0,0,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Sub Massive,2,7,2,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Arborescent,1,1,2,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Caespitose,4,6,1,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Solitary,1,2,0,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Tabular,0,0,0,2,3,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Foliose,2,8,1,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Laminar,1,0,0,0,1,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Pre,High Density
GR9,Green Rock Wall,04/16/2024,11,8:00,19,18,GlobalReef,Encrusting,22,18,4,2,1,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Massive,1,0,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Sub Massive,1,0,2,1,1,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Arborescent,0,0,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Caespitose,0,0,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Corymbose,0,0,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Digitate,0,0,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Solitary,10,0,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Tabular,0,1,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Foliose,5,7,1,1,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Laminar,1,0,0,0,1,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Intracolonial Morph. Var.,0,1,0,0,0,Pre,High Density
GR10,Green Rock Wall,06/04/2024,14,8:00,24,25,GlobalReef,Encrusting,15,0,1,0,0,Pre,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Massive,5,0,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Sub Massive,8,10,1,1,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Arborescent,0,1,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Caespitose,6,1,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Corymbose,5,0,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Digitate,0,0,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Solitary,6,1,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Tabular,3,3,0,1,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Foliose,8,4,1,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Laminar,1,0,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Intracolonial Morph. Var.,1,0,0,0,0,Post,High Density
GR11,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Encrusting,28,5,1,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Massive,2,2,1,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Sub Massive,37,37,10,2,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Arborescent,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Caespitose,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Corymbose,1,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Digitate,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Solitary,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Tabular,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Foliose,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Laminar,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Intracolonial Morph. Var.,0,0,0,0,0,Post,High Density
GR12,Green Rock Wall,10/21/2024,12,8:00,30,10,GlobalReef,Encrusting,5,5,4,2,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Massive,1,0,0,1,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Sub_Massive,7,8,3,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Arborescent,0,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Caespitose,3,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Corymbose,1,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Digitate,0,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Solitary,2,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Tabular,4,1,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Foliose,9,4,1,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Laminar,0,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR13,Green Rock Wall,01/29/2025,10.9,7:30,30,10,Gavin,Encrusting,14,9,1,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Massive,0,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Sub_Massive,8,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Arborescent,1,1,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Caespitose,0,1,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Corymbose,1,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Digitate,0,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Solitary,7,2,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Tabular,0,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Foliose,1,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Laminar,0,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR14,Green Rock Wall,03/19/2025,10,7:14,20,10,"Max, Georgia",Encrusting,5,1,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Massive,0,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Sub_Massive,3,1,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Arborescent,0,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Caespitose,3,1,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Corymbose,0,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Digitate,0,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Solitary,9,5,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Tabular,1,2,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Foliose,2,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Laminar,0,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Intracolonial_Morph._Var.,0,0,0,0,0,Post,High Density
GR15,Green Rock Wall,03/26/2025,8.7,7:25,56,12,"Gavin, Lucca",Encrusting,4,0,0,0,0,Post,High Density
GR16,Green Rock Wall,04/08/2025,12,9:20,50,5,"Renzo, Niamh",Massive,0.5,0,0,0,0,Post,High Density
GR16,Green Rock Wall,04/08/2025,12,9:20,50,5,"Renzo, Niamh",Sub_Massive,1.5,4,2.5,1,0.5,Post,High Density
GR16,Green Rock Wall,04/08/2025,12,9:20,50,5,"Renzo, Niamh",Arborescent,0,0,0.5,0,0,Post,High Density
GR16,Green Rock Wall,04/08/2025,12,9:20,50,5,"Renzo, Niamh",Caespitose,2,1,0,0,0,Post,High Density
GR16,Green Rock Wall,04/08/2025,12,9:20,50,5,"Renzo, Niamh",Corymbose,0,0.5,0,0,0,Post,High Density
GR16,Green Rock Wall,04/08/2025,12,9:20,50,5,"Renzo, Niamh",Digitate,0,0,0,0,0,Post,High Density
